6005706;2006;Gasal;65A376;E
6005707;2000;Gasal;602001;B
6005707;2000;Gasal;603001;B
6005707;2000;Gasal;604002;B
6005707;2000;Gasal;609002;BC
6005707;2000;Gasal;654211;BC
6005707;2000;Gasal;654412;BC
6005707;2000;Genap;000101;C
6005707;2000;Genap;600001;AB
6005707;2000;Genap;602002;B
6005707;2000;Genap;634212;A
6005707;2000;Genap;654222;AB
6005707;2000;Genap;654423;BC
6005707;2000;Genap;654424;A
6005707;2001;Gasal;000112;B
6005707;2001;Gasal;601009;B
6005707;2001;Gasal;634284;AB
6005707;2001;Gasal;634353;C
6005707;2001;Gasal;654232;A
6005707;2001;Gasal;654333;BC
6005707;2001;Gasal;654334;A
6005707;2001;Gasal;654335;A
6005707;2001;Gasal;654354;A
6005707;2001;Genap;600002;B
6005707;2001;Genap;601204;A
6005707;2001;Genap;634254;A
6005707;2001;Genap;654221;AB
6005707;2001;Genap;654262;A
6005707;2001;Genap;654341;B
6005707;2001;Genap;654342;B
6005707;2001;Genap;654343;B
6005707;2001;Genap;654368;AB
6005707;2002;Gasal;000141;B
6005707;2002;Gasal;601006;B
6005707;2002;Gasal;634164;AB
6005707;2002;Gasal;640322;BC
6005707;2002;Gasal;654131;BC
6005707;2002;Gasal;654251;A
6005707;2002;Gasal;654352;A
6005707;2002;Gasal;654353;A
6005707;2002;Gasal;654355;A
6005707;2002;Gasal;654374;B
6005707;2002;Genap;601104;A
6005707;2002;Genap;654161;AB
6005707;2002;Genap;654263;A
6005707;2002;Genap;654264;A
6005707;2002;Genap;654265;AB
6005707;2002;Genap;654281;A
6005707;2002;Genap;654366;A
6005707;2002;Genap;654367;B
6005707;2002;Genap;654375;B
6005707;2002;Genap;654382;D
6005707;2003;Gasal;604001;A
6005707;2003;Gasal;654271;AB
6005707;2003;Gasal;654272;B
6005707;2003;Gasal;654273;AB
6005707;2003;Gasal;654376;AB
6005707;2003;Gasal;654383;A
6005707;2003;Gasal;655203;AB
6005707;2003;Genap;654584;A
6011701;;;000101;A
6011701;;;000112;B
6011701;;;000121;BC
6011701;;;600001;A
6011701;;;600002;A
6011701;;;601006;AB
6011701;;;601103;AB
6011701;;;601203;B
6011701;;;602001;AB
6011701;;;602002;AB
6011701;;;603001;BC
6011701;;;609002;BC
6011701;;;610161;C
6011701;;;634224;BC
6011701;;;634332;C
6011701;;;635221;C
6011701;;;636201;BC
6011701;2001;Gasal;601009;A
6011701;2001;Gasal;604171;B
6011701;2001;Gasal;610112;B
6011701;2001;Gasal;610132;A
6011701;2001;Gasal;610191;BC
6011701;2001;Gasal;610212;AB
6011701;2001;Gasal;610281;A
6011701;2001;Genap;604371;B
6011701;2001;Genap;610122;AB
6011701;2001;Genap;610142;A
